OBJECTID,linqmap_type,linqmap_subtype,pubDate,linqmap_reportDescription,linqmap_city,linqmap_street,linqmap_nearby,linqmap_roadType,linqmap_reportMood,linqmap_reportRating,linqmap_expectedBeginDate,linqmap_expectedEndDate,linqmap_magvar,nComments,linqmap_reliability,update_date,x,y
142655,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/13/2022 20:00:03,,יהוד-מונוסון,תמר,,1,0,0,,,0,0,10,1652799182579,188285.58999999985,659377.2899999991
30080,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/07/2022 21:14:58,,תל אביב - יפו,לוינסקי,,17,0,0,,,0,0,10,1652629982474,178661.00999999978,663015.4499999993
125600,JAM,,05/17/2022 08:30:20,,תל אביב - יפו,דרך נמיר,,2,0,5,,,189,0,5,1652777582825,180887.83000000007,670771.5
137427,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/03/2022 14:42:06,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,10,1652791982374,177424.86000000034,662262.4000000004
126093,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 08:36:50,,,ל-20 איילון דרום,,4,0,5,,,188,0,8,1652777582996,181029.6799999997,665453.7799999993
145934,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 15:30:50,,בני ברק,,,1,0,5,,,282,0,5,1652802782829,183599.79000000004,667008.9800000004
165826,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/08/2022 13:00:00,,,ל- שד רבין,,4,0,0,,,0,0,6,1652824382254,177015.08000000007,654349.8800000008
13361,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 08:35:11,,רחובות,הרדוף,,1,0,5,,,226,0,5,1653382383182,178624.13999999966,644414.5999999996
142487,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 14:51:22,,,2 צפון,,3,0,5,,,30,0,5,1652799182524,186534.9500000002,686784.4800000004
20274,JAM,,05/24/2022 10:37:14,,,4 צפון,,3,0,5,,,21,0,10,1653389582674,184682.34999999963,663084.2899999991
172176,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 10:00:02,,חולון,המלאכה,,2,0,0,,,0,0,6,1652835182285,180895.16000000012,657649.0199999996
180104,JAM,JAM_MODERATE_TRAFFIC,05/18/2022 07:26:16,,,44 צפון,,6,0,5,,,325,0,5,1652860382714,182917.6900000004,657037.6799999997
174596,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 09:00:03,,תל אביב - יפו,1185,,1,0,0,,,0,0,6,1652839383478,179674.59999999963,663477.4800000004
142400,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 14:47:18,,תל אביב - יפו,יהודה מרגוזה,,1,0,5,,,53,0,5,1652799182497,177095.98000000045,662187.5700000003
142617,JAM,,05/17/2022 14:37:10,,תל אביב - יפו,התחייה,,1,0,5,,,101,0,5,1652799182567,178312.74000000022,661801.3900000006
186977,JAM,JAM_STAND_STILL_TRAFFIC,05/18/2022 08:43:55,,,ל-20 איילון צפון,,4,0,5,,,8,0,5,1652863983024,181395.0700000003,666391.0999999996
21431,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/17/2022 18:49:39,,נתניה,,,1,0,0,,,0,0,10,1652615582175,186647.59999999963,695230.3699999992
37936,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 17:43:38,,,6 דרום,,3,0,5,,,213,0,10,1652637182573,197276.08000000007,680254.1699999999
126132,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 08:16:23,,,5 מזרח,,3,0,5,,,117,0,8,1652777583010,185747.11000000036,670586.5600000005
29863,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 15:45:33,,בני ברק,המכבים,,1,0,5,,,73,0,6,1652629982396,184371.91000000012,667512.6099999994
25673,ACCIDENT,,05/24/2022 12:23:15,,,20 איילון דרום,,3,0,0,,,99,0,6,1653396782611,177899.4299999997,660666.0800000001
159873,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 18:46:10,,,4 דרום,,3,0,5,,,181,0,6,1652813582669,185598.36000000036,666632.9199999999
13078,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 16:00:02,,תל אביב - יפו,בן יהודה,,2,0,0,,,0,0,10,1653382383087,178618.1799999997,665686.4600000009
125827,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/04/2022 21:37:10,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,10,1652777582906,186260.91999999995,659751.1099999994
12939,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 08:19:22,,,42 צפון,,6,0,5,,,357,0,7,1653382383045,178481.0499999998,647135.5500000007
12961,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 08:38:01,,הרצליה,הנדיב,,1,0,5,,,148,0,5,1653382383052,185092.1399999997,675061.6500000004
180852,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/15/2022 18:24:40,,ראשון לציון,שלמה לוי,,1,0,0,,,0,0,10,1652860382948,183741.01999999955,652595.0
146194,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 14:56:30,,,4 דרום,,3,0,5,,,199,0,10,1652802782912,184691.66999999995,663156.8900000006
181026,JAM,JAM_STAND_STILL_TRAFFIC,05/18/2022 07:27:02,,,40 דרום,,6,0,5,,,178,0,7,1652860383013,191045.11000000036,664663.7300000004
13050,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 08:46:17,,תל אביב - יפו,דרך חיים בר-לב,,2,0,5,,,284,0,5,1653382383079,181576.2000000002,661506.8300000001
29623,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 15:40:11,,תל אביב - יפו,שד רוקח,,2,0,5,,,245,0,5,1652629982320,179061.4400000004,667209.4399999995
163991,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 20:49:43,,,6 דרום,,3,0,5,,,173,0,6,1652820782315,184128.41999999995,632913.5999999996
180122,JAM,JAM_STAND_STILL_TRAFFIC,05/18/2022 07:28:32,,,"ל-5 תל אביב, חיפה",,4,0,5,,,266,0,6,1652860382720,191021.2999999998,669899.3699999992
146054,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:05:17,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,10,1652802782869,177408.16000000015,662268.3399999999
12794,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/24/2022 16:37:58,,חולון,אילת,,2,0,0,,,0,0,8,1653382383000,177947.29000000004,658711.3100000005
181031,JAM,JAM_HEAVY_TRAFFIC,05/18/2022 07:37:37,,,1 מערב,,3,0,5,,,312,0,5,1652860383016,184419.58000000007,657463.9299999997
29583,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/15/2022 15:35:55,,פתח תקווה,"חזון אי""ש",,2,0,5,,,150,0,10,1652629982306,190213.11000000036,666449.1300000008
139971,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 13:27:45,,,2 צפון,,3,0,5,,,14,0,8,1652795582493,186919.6299999999,688050.0700000003
165894,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,02/07/2021 03:00:00,חסר מידע,,,,0,0,0,,,0,0,10,1652824382273,178825.86000000034,665089.1799999997
22855,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:42:51,,,"ל-5 תל אביב, חיפה",,4,0,5,,,261,0,6,1653393182617,190967.11000000036,669891.9199999999
20052,ROAD_CLOSED,ROAD_CLOSED_EVENT,12/13/2021 12:51:07,,תל אביב - יפו,הר ציון,,2,0,0,,,0,0,10,1653389582600,179177.2000000002,662945.9700000007
145826,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 17:00:03,,רחובות,,,1,0,0,,,0,0,6,1652802782795,179275.6900000004,645032.3599999994
151547,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/08/2022 13:00:00,,,ל- שד רבין,,4,0,0,,,0,0,6,1652806383089,177015.08000000007,654349.8800000008
16562,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 09:47:36,,,7 מערב,,3,0,5,,,311,0,5,1652608382322,175307.33000000007,635899.1400000006
146455,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 08:17:56,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,6,1652802782994,186351.3200000003,660157.3000000007
22769,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:36:25,,,55 מערב,,6,0,5,,,223,0,5,1653393182589,193687.5499999998,675493.9800000004
21348,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 11:31:11,,תל אביב - יפו,החשמונאים,,1,0,2,,,287,0,5,1652615582148,179143.65000000037,664249.9700000007
133128,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/04/2022 21:37:10,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,10,1652784782500,186205.24000000025,659506.6899999995
19995,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/04/2022 21:37:10,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,10,1653389582581,186255.74000000025,659726.9600000009
142601,JAM,,05/17/2022 14:40:31,,כפר סבא,בן יהודה,,2,0,5,,,281,0,6,1652799182561,191313.3200000003,677047.4700000007
25391,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 12:38:51,,,402,,2,0,5,,,145,0,6,1653396782518,190933.3200000003,670731.7200000007
37504,JAM,JAM_MODERATE_TRAFFIC,05/15/2022 17:41:25,,תל אביב - יפו,לילינבלום,,1,0,5,,,83,0,5,1652637182434,178255.09999999963,663266.2699999996
37745,ACCIDENT,,05/15/2022 17:43:24,,,1 מזרח,,3,0,5,,,51,0,10,1652637182512,187617.8700000001,655471.6500000004
137506,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,05/17/2022 12:31:29,,,461 מזרח,,6,0,5,,,97,0,10,1652791982401,186998.66000000012,660094.0899999999
162106,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/24/2022 16:37:58,,חולון,אילת,,2,0,0,,,0,0,8,1652817182423,177956.8700000001,658813.6199999992
142510,ROAD_CLOSED,ROAD_CLOSED_EVENT,12/13/2021 12:51:07,,תל אביב - יפו,הר ציון,,2,0,0,,,0,0,10,1652799182531,179177.2000000002,662945.9700000007
19976,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 10:41:03,,,20 איילון דרום,,3,0,5,,,194,0,6,1653389582576,184015.99000000025,677277.9100000001
125910,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 08:23:45,,תל אביב - יפו,"ש""י עגנון",,2,0,5,,,99,0,6,1652777582935,180509.1200000001,667805.6699999999
151157,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 16:32:54,,,4 דרום,,3,0,5,,,202,0,6,1652806382965,180358.75,653505.0
155755,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:42:58,,,6 דרום,,3,0,5,,,189,0,7,1652809983775,196592.6399999997,654892.0500000007
13063,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 17:00:03,,רחובות,,,1,0,0,,,0,0,10,1653382383084,179337.13999999966,644997.9700000007
151581,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 16:30:35,,הרצליה,,,2,0,5,,,71,0,5,1652806383100,186303.4299999997,674740.6899999995
174682,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 10:00:02,,תל אביב - יפו,איינשטיין,,2,0,0,,,0,0,6,1652839383505,179864.61000000034,668797.2699999996
176579,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 17:00:03,,רחובות,,,1,0,0,,,0,0,8,1652856782398,179275.6900000004,645032.3599999994
20171,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 10:38:16,,,40 דרום,,6,0,5,,,234,0,5,1653389582640,191343.29000000004,670957.8300000001
130296,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 09:51:16,,,6 צפון,,3,0,5,,,330,0,5,1652781182550,195199.1399999997,661112.1300000008
146117,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 15:46:48,,רמת גן,מנחם בגין,,2,0,5,,,30,0,5,1652802782891,181425.00999999975,666141.3699999992
174533,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/18/2022 01:51:16,,,4 דרום,,3,0,5,,,191,0,6,1652839383458,189783.51999999955,676790.1099999994
25141,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/04/2022 21:37:08,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,6,1652622782254,186214.3899999997,659530.0600000005
180890,JAM,JAM_MODERATE_TRAFFIC,05/18/2022 07:18:10,,,ל-505 5 כפר קאסם תל אביב,,4,0,5,,,344,0,7,1652860382959,196531.2999999998,668128.9800000004
151587,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 09:58:05,,תל אביב - יפו,מאנגר איציק,,1,0,0,,,0,0,10,1652806383102,179115.53000000026,665875.9800000004
135401,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 11:46:53,,,"ל-531 תל אביב -יפו, הרצליה",,4,0,5,,,44,0,10,1652788382415,189370.41999999995,675468.5099999998
137606,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 12:49:13,,,4 דרום,,3,0,5,,,202,0,6,1652791982432,181156.8099999996,655694.1099999994
129985,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 09:48:34,,,41 מערב,,6,0,5,,,274,0,5,1652781182460,169403.66999999993,637357.0099999998
23000,JAM,JAM_HEAVY_TRAFFIC,05/24/2022 11:47:57,,,4 צפון,,3,0,5,,,3,0,5,1653393182662,184001.61000000036,659756.9900000002
16587,WEATHERHAZARD,,05/15/2022 09:47:56,,,412 צפון,,6,0,5,,,50,0,6,1652608382330,184676.7999999998,657223.0999999996
174148,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/24/2022 16:37:57,,חולון,אילת,,2,0,0,,,0,0,10,1652838782278,177965.59999999963,658892.7699999996
133066,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/15/2022 16:00:00,,בת ים,שד יוספטל,,2,0,0,,,0,0,6,1652784782480,176440.09999999963,658214.3300000001
135337,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 11:43:00,,רעננה,שברץ,,2,0,5,,,195,0,5,1652788382395,189002.8099999996,676335.3000000007
132898,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 10:27:37,,תל אביב - יפו,דרך בגין,,2,0,5,,,224,0,5,1652784782429,179936.95999999996,663924.9399999995
155969,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:45:34,,,4 צפון,,3,0,5,,,39,0,6,1652809983846,188391.99000000025,673905.1999999993
30060,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/17/2022 18:49:39,,נתניה,,,1,0,0,,,0,0,10,1652629982468,186810.84999999963,695239.0700000003
139652,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 16:00:02,,תל אביב - יפו,בן יהודה,,2,0,0,,,0,0,10,1652795582391,178578.91999999993,665596.5600000005
156146,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:35:20,,תל אביב - יפו,דרך נמיר,,2,0,5,,,191,0,5,1652809983901,180808.6900000004,665833.7599999998
159874,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/14/2022 19:43:34,,יהוד-מונוסון,נורדאו,,1,0,0,,,0,0,10,1652813582669,190015.04000000004,659611.7300000004
170040,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 18:00:00,,תל אביב - יפו,בן יהודה,,2,0,0,,,0,0,6,1652831582429,178259.73000000045,664620.9199999999
180153,JAM,JAM_STAND_STILL_TRAFFIC,05/18/2022 07:41:26,,פתח תקווה,,,2,0,5,,,204,0,5,1652860382729,187418.6799999997,664523.5299999993
125950,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/10/2022 11:37:09,,תל אביב - יפו,ארלוזורוב,,2,0,0,,,0,0,10,1652777582948,178909.51999999955,666038.7699999996
145895,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 15:24:13,,,6 צפון,,3,0,5,,,30,0,6,1652802782819,196290.54000000004,678722.9399999995
162076,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/10/2022 11:37:10,,תל אביב - יפו,ארלוזורוב,,2,0,0,,,0,0,10,1652817182415,178747.04000000004,666085.1899999995
17034,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/04/2022 21:37:09,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,10,1653385982573,186290.9000000004,659876.8599999994
156061,ROAD_CLOSED,ROAD_CLOSED_EVENT,04/22/2022 12:08:20,,תל אביב - יפו,שתולים,,1,0,0,,,0,0,10,1652809983874,180749.91999999995,661572.5
164004,ROAD_CLOSED,ROAD_CLOSED_EVENT,12/10/2021 12:47:37,,תל אביב - יפו,הר ציון,,2,0,0,,,0,0,10,1652820782319,179211.83999999985,663036.8800000008
73541,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/30/2022 17:20:25,,תל אביב - יפו,קפריסין,,1,0,0,,,0,0,10,1652698382411,182658.25999999975,669383.8599999994
73636,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/03/2022 14:42:05,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,10,1652698382445,177347.7999999998,661625.0600000005
20101,JAM,,05/24/2022 10:42:18,,,1 מערב,,3,0,5,,,312,0,9,1653389582616,183072.3799999999,658599.7899999991
162258,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 12:38:22,,תל אביב - יפו,שתולים,,1,0,0,,,0,0,6,1652817182467,180789.41999999995,661429.6300000008
180270,ROAD_CLOSED,ROAD_CLOSED_EVENT,12/13/2021 12:51:07,,תל אביב - יפו,הר ציון,,2,0,0,,,0,0,10,1652860382764,179177.2000000002,662945.9700000007
150862,ACCIDENT,,05/17/2022 16:22:06,,יהוד-מונוסון,מוהליבר,,1,0,0,,,359,0,5,1652806382870,190500.5499999998,660026.9600000009
174560,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/10/2022 11:37:09,,תל אביב - יפו,ארלוזורוב,,2,0,0,,,0,0,10,1652839383466,179045.6900000004,665999.7799999993
151617,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 15:59:27,,,20 איילון צפון,,3,0,5,,,9,0,10,1652806383112,179882.20999999996,662542.8699999992
150986,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 16:35:53,,,431 מזרח,,3,0,5,,,120,0,6,1652806382912,187658.0,646843.6400000006
139623,WEATHERHAZARD,,05/17/2022 13:49:11,,,443 מערב,,6,0,5,,,305,0,6,1652795582383,198005.26999999955,650116.2599999998
180456,JAM,JAM_STAND_STILL_TRAFFIC,05/18/2022 07:42:44,,,4 דרום,,3,0,5,,,211,0,7,1652860382826,188987.5599999996,674929.1400000006
142561,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/08/2022 13:00:00,,,ל- שד רבין,,4,0,0,,,0,0,6,1652799182548,177015.08000000007,654349.8800000008
137640,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 12:44:18,,,44,,6,0,5,,,158,0,5,1652791982442,190034.76999999955,641373.5800000001
135175,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,05/17/2022 11:32:20,,רמת גן,התקווה,,1,0,5,,,324,0,7,1652788382342,182551.11000000036,666174.3699999992
167875,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/06/2022 09:05:17,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,6,1652827982377,177426.34999999963,662419.4100000001
22667,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 11:22:40,,,6 דרום,,3,0,5,,,176,0,10,1653393182557,196652.21,673279.0
159872,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 18:44:41,,,44 דרום,,6,0,5,,,118,0,6,1652813582669,180246.08999999985,660090.1099999994
167900,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 22:33:59,,בית חנן,,,2,0,5,,,93,0,5,1652827982384,179164.9299999997,649323.9800000004
137679,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 12:46:02,,,4 דרום,,3,0,5,,,190,0,5,1652791982455,189743.4699999997,676574.6899999995
174552,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 10:00:02,,רמת גן,מקס ואנה ווב,,2,0,0,,,0,0,6,1652839383465,185531.2199999997,663934.3900000006
176983,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/04/2022 21:37:10,,אור יהודה,יגאל אלון,,2,0,0,,,0,0,10,1652856782518,186260.91999999995,659751.1099999994
180908,JAM,JAM_STAND_STILL_TRAFFIC,05/18/2022 07:50:25,,,4313,,7,0,5,,,276,0,5,1652860382964,183382.6399999997,650185.6600000001
156204,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 16:00:02,,תל אביב - יפו,בן יהודה,,2,0,0,,,0,0,10,1652809983920,178547.0,665523.4900000002
155629,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 17:51:06,,,1 מזרח / 6 דרום,,3,0,5,,,189,0,5,1652809983737,193539.1299999999,650353.1300000008
176783,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/18/2022 06:32:45,,,ל- 6 צפון,,4,0,5,,,336,0,8,1652856782459,193981.6900000004,664342.4700000007
126033,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/05/2022 13:08:13,,תל אביב - יפו,רוני,,1,0,0,,,0,0,10,1652777582976,180468.24000000025,661860.9900000002
130127,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 08:53:09,,,4 צפון,,3,0,5,,,21,0,10,1652781182502,175097.7000000002,645501.1199999992
139697,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 13:25:08,,תל אביב - יפו,על פרשת דרכים,,2,0,5,,,319,0,5,1652795582406,180948.49000000025,665427.8100000005
125632,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 08:18:21,,,6 דרום,,3,0,5,,,187,0,10,1652777582837,196478.7000000002,653900.0
12845,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 08:49:55,,,2 דרום,,3,0,5,,,199,0,5,1653382383015,188404.9500000002,694133.1999999993
13372,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 08:21:26,,פתח תקווה,דרך שלמה שמלצר,,2,0,5,,,270,0,5,1653382383186,185990.3899999997,667488.1899999995
132954,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 10:44:05,,נתניה,,,20,0,5,,,107,0,5,1652784782447,188077.50999999975,691998.5500000007
159710,JAM,JAM_MODERATE_TRAFFIC,05/17/2022 18:48:16,,,2 צפון,,3,0,5,,,7,0,5,1652813582615,183092.9699999997,678204.1400000006
12995,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 08:44:23,,,5 מערב,,3,0,5,,,295,0,5,1653382383063,186372.25,670287.8900000006
17037,JAM,JAM_STAND_STILL_TRAFFIC,05/24/2022 09:36:25,,,ל-דרך השלום,,4,0,5,,,196,0,5,1653385982573,180593.36000000036,664652.0199999996
170048,ROAD_CLOSED,ROAD_CLOSED_EVENT,02/03/2022 14:42:06,,תל אביב - יפו,שד ירושלים,,2,0,0,,,0,0,6,1652831582431,177413.54000000004,662175.6099999994
30048,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,05/15/2022 15:09:20,,אור יהודה,,,2,0,5,,,284,0,10,1652629982464,186297.3899999997,659898.0199999996
23018,JAM,,05/24/2022 11:36:13,,,444 דרום,,6,0,5,,,182,0,5,1653393182668,194266.5599999996,670185.3900000006
162405,JAM,,05/17/2022 19:44:33,,,20 איילון צפון,,3,0,5,,,39,0,9,1652817182514,180447.58999999985,663668.9499999993
151367,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 16:36:00,,תל אביב - יפו,"ח""ן",,2,0,5,,,180,0,5,1652806383032,179375.15000000037,665059.9399999995
174449,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 10:00:02,,ראשון לציון,,,1,0,0,,,0,0,6,1652839383432,178177.33999999985,654886.4199999999
16560,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,05/15/2022 09:47:46,,רמת גן,מנחם בגין,,2,0,5,,,343,0,5,1652608382322,181251.6799999997,665563.0600000005
155658,ACCIDENT,ACCIDENT_MINOR,05/17/2022 17:41:17,,תל אביב - יפו,לה גווארדיה,,2,0,5,,,90,0,6,1652809983746,180083.3099999996,662967.8300000001
126102,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 08:33:41,,,5 מערב,,3,0,2,,,305,0,5,1652777582999,184627.1299999999,671176.75
75834,JAM,JAM_HEAVY_TRAFFIC,05/16/2022 11:22:15,,בת ים,הקוממיות,,2,0,5,,,105,0,5,1652701982214,176838.40000000037,656670.9700000007
145820,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/17/2022 15:50:33,,,1 מערב,,3,0,5,,,302,0,5,1652802782794,196930.74000000025,641870.9700000007
174538,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,05/18/2022 01:32:27,,,4 דרום,,3,0,5,,,205,0,10,1652839383459,184306.8899999997,662155.7599999998
29954,JAM,JAM_STAND_STILL_TRAFFIC,05/15/2022 15:40:11,,תל אביב - יפו,פינס,,1,0,5,,,151,0,5,1652629982432,178192.46999999974,663143.5299999993
25362,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/24/2022 12:42:17,,,444 צפון,,7,0,5,,,11,0,5,1653396782510,198391.66000000012,680908.3100000005
155606,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 17:28:50,,תל אביב - יפו,הירקון,,2,0,5,,,16,0,5,1652809983731,178839.90000000037,666928.5
155652,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 17:40:50,,בני ברק,מבצע קדש,,2,0,5,,,357,0,5,1652809983744,183914.26999999955,667830.9399999995
137542,ROAD_CLOSED,ROAD_CLOSED_EVENT,12/09/2021 18:41:55,,יהוד-מונוסון,תמר,,1,0,0,,,0,0,10,1652791982412,188285.58999999985,659377.2899999991
162360,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 19:44:01,,,,,4,0,5,,,164,0,5,1652817182499,181195.1200000001,666213.9900000002
133274,JAM,JAM_HEAVY_TRAFFIC,05/17/2022 10:31:05,,גבעת שמואל,מבצע קדש,,2,0,5,,,307,0,5,1652784782548,185528.66000000012,664810.1199999992
168124,ROAD_CLOSED,ROAD_CLOSED_EVENT,05/17/2022 10:00:02,,חולון,שד ירושלים,,2,0,0,,,0,0,6,1652827982454,181032.9000000004,657216.3499999996
75888,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,05/16/2022 11:49:40,,,2 דרום,,3,0,5,,,204,0,10,1652701982232,188236.6299999999,693676.8499999996
25615,ROAD_CLOSED,ROAD_CLOSED_EVENT,01/13/2022 20:00:03,,יהוד-מונוסון,תמר,,1,0,0,,,0,0,10,1653396782592,188285.58999999985,659377.2899999991
125414,JAM,JAM_STAND_STILL_TRAFFIC,05/17/2022 08:20:38,,,6 דרום,,3,0,5,,,172,0,9,1652777582766,201368.03000000023,691980.5399999991
186651,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/22/2022 09:58:06,,תל אביב - יפו,מאנגר איציק,,1,0,0,,,0,0,10,1652863982919,179116.38999999966,665972.2300000004
20012,ROAD_CLOSED,ROAD_CLOSED_EVENT,03/07/2022 21:14:58,,תל אביב - יפו,לוינסקי,,16,0,0,,,0,0,10,1653389582588,178580.53000000026,663032.5
